timestamp,epoch,devinoc_rss_mb,devinoc_vsz_mb,devinoc_cpu_ticks,devinoc_uptime_sec,wxp_rss_mb,wxp_vsz_mb,wxp_cpu_ticks,wxp_uptime_sec,mem_total_mb,mem_used_mb,mem_avail_mb,swap_total_mb,swap_used_mb,load_1m,load_5m,load_15m
2026-06-11T08:15:00Z,1781165700,468,73256,539425,167172,284,72698,297586,176106,3916,1536,2380,4096,424,0.00,0.01,0.00
2026-06-11T08:30:03Z,1781166603,468,73256,542697,168075,292,72698,299217,177009,3916,1560,2356,4096,424,0.52,0.26,0.10
2026-06-11T08:45:00Z,1781167500,526,73256,546268,168972,290,72698,300813,177906,3916,1593,2323,4096,424,0.09,0.28,0.20
2026-06-11T09:00:38Z,1781168438,526,73256,549851,169910,291,72698,302461,178844,3916,1591,2325,4096,424,0.02,0.05,0.10
2026-06-11T09:15:01Z,1781169301,528,73256,553413,170773,284,72698,303990,179707,3916,1587,2329,4096,424,0.11,0.03,0.03
2026-06-11T09:30:08Z,1781170208,525,73256,557336,171680,290,72698,305599,180614,3916,1611,2305,4096,424,0.08,0.02,0.01
2026-06-11T09:45:01Z,1781171101,469,73256,560495,172573,290,72698,307095,181507,3916,1524,2392,4096,423,0.02,0.06,0.03
2026-06-11T10:00:07Z,1781172007,470,73256,567843,173479,291,72698,308728,182413,3916,1527,2389,4096,423,0.09,0.11,0.09
2026-06-11T10:15:01Z,1781172901,469,73256,570575,174373,291,72698,310312,183307,3916,1531,2385,4096,423,0.01,0.04,0.06
2026-06-11T10:30:01Z,1781173801,471,73256,572873,175273,299,72698,311909,184207,3916,1541,2375,4096,423,0.02,0.02,0.00
2026-06-11T10:45:01Z,1781174701,469,73256,574936,176173,297,72698,313384,185107,3916,1534,2382,4096,423,0.03,0.03,0.00
2026-06-11T11:00:01Z,1781175601,475,73256,577818,177073,297,72698,314865,186007,3916,1577,2339,4096,423,0.00,0.03,0.00
2026-06-11T11:15:01Z,1781176501,469,73256,581097,177973,284,72698,316447,186907,3916,1526,2390,4096,423,0.00,0.02,0.00
2026-06-11T11:30:28Z,1781177428,468,73256,584733,178900,291,72698,317966,187834,3916,1527,2389,4096,423,0.02,0.11,0.08
2026-06-11T11:45:01Z,1781178301,471,73256,587494,179773,291,72698,319399,188707,3916,1550,2366,4096,423,0.18,0.08,0.05
2026-06-11T12:00:00Z,1781179200,476,73256,589708,180672,290,72698,320969,189606,3916,1531,2385,4096,423,0.09,0.08,0.08
2026-06-11T12:15:01Z,1781180101,469,73256,592386,181573,290,72698,322531,190507,3916,1546,2370,4096,423,0.01,0.05,0.06
2026-06-11T12:30:00Z,1781181000,470,73256,594977,182472,290,72698,324107,191406,3916,1534,2382,4096,423,0.01,0.06,0.06
2026-06-11T12:45:01Z,1781181901,477,73288,600859,183373,290,72698,325627,192307,3916,1572,2344,4096,423,0.07,0.15,0.13
2026-06-11T13:00:01Z,1781182801,481,73288,603867,184273,291,72698,327188,193207,3916,1555,2361,4096,423,0.08,0.08,0.09
2026-06-11T13:15:01Z,1781183701,473,73288,606486,185172,291,72698,328701,194106,3916,1534,2382,4096,423,0.19,0.08,0.07
2026-06-11T13:30:12Z,1781184612,474,73288,609384,186084,284,72698,330240,195018,3916,1532,2384,4096,423,0.04,0.03,0.01
2026-06-11T13:45:01Z,1781185501,473,73288,612322,186972,284,72698,331760,195907,3916,1560,2356,4096,423,0.00,0.00,0.00
2026-06-11T14:00:21Z,1781186421,477,73288,615113,187893,284,72698,333349,196827,3916,1532,2384,4096,423,0.02,0.06,0.05
2026-06-11T14:15:01Z,1781187301,591,73288,618158,188773,284,72698,334849,197707,3916,1650,2266,4096,423,0.00,0.03,0.06
2026-06-11T14:30:05Z,1781188205,538,73288,625003,189677,287,72698,336426,198611,3916,1601,2315,4096,423,0.01,0.10,0.09
2026-06-11T14:45:01Z,1781189101,536,73288,627807,190573,287,72698,337951,199507,3916,1598,2318,4096,423,0.00,0.01,0.04
2026-06-11T15:00:00Z,1781190000,553,73288,631020,191471,287,72698,339453,200406,3916,1601,2315,4096,423,0.01,0.02,0.00
2026-06-11T15:15:00Z,1781190900,558,73288,633167,192372,287,72698,341012,201306,3916,1629,2287,4096,423,0.17,0.17,0.07
2026-06-11T15:30:01Z,1781191801,484,73288,635536,193273,286,72698,342551,202207,3916,1554,2362,4096,423,0.24,0.21,0.13
2026-06-11T15:45:01Z,1781192701,477,73288,638810,194173,286,72698,344082,203107,3916,1529,2387,4096,423,0.01,0.05,0.08
2026-06-11T16:00:01Z,1781193601,485,73288,641695,195073,287,72698,345601,204007,3916,1559,2357,4096,423,0.04,0.01,0.01
2026-06-11T16:15:01Z,1781194501,476,73288,644396,195973,287,72698,347090,204907,3916,1543,2373,4096,423,0.02,0.04,0.00
2026-06-11T16:30:08Z,1781195408,476,73288,647217,196880,287,72698,348667,205814,3916,1535,2381,4096,423,0.03,0.03,0.00
2026-06-11T16:45:01Z,1781196301,476,73288,650046,197773,287,72698,350183,206707,3916,1545,2371,4096,423,0.00,0.05,0.05
2026-06-11T17:00:02Z,1781197202,484,73288,652820,198673,287,72698,351733,207607,3916,1554,2362,4096,423,0.03,0.15,0.13
2026-06-11T17:15:00Z,1781198100,476,73288,655671,199572,287,72698,353222,208506,3916,1539,2377,4096,423,0.02,0.05,0.07
2026-06-11T17:30:04Z,1781199004,481,73288,658579,200476,284,72698,354770,209410,3916,1559,2357,4096,423,0.00,0.00,0.01
2026-06-11T17:45:01Z,1781199901,476,73288,661463,201373,284,72698,356309,210307,3916,1534,2382,4096,423,0.00,0.02,0.00
2026-06-11T18:00:00Z,1781200800,479,73288,664318,202272,284,72698,357844,211206,3916,1545,2371,4096,423,0.31,0.12,0.04
2026-06-11T18:15:01Z,1781201701,483,73288,667108,203173,284,72698,359345,212107,3916,1555,2361,4096,423,0.00,0.01,0.00
2026-06-11T18:30:15Z,1781202615,480,73288,670123,204087,286,72698,360907,213021,3916,1539,2377,4096,423,0.14,0.11,0.03
2026-06-11T18:45:01Z,1781203501,477,73288,672743,204973,286,72698,362396,213907,3916,1540,2376,4096,423,0.11,0.06,0.01
2026-06-11T19:00:38Z,1781204438,477,73288,675566,205910,286,72698,364001,214844,3916,1542,2374,4096,423,0.05,0.10,0.04
2026-06-11T19:15:01Z,1781205301,477,73288,678250,206773,286,72698,365455,215707,3916,1551,2365,4096,423,0.00,0.02,0.00
2026-06-11T19:30:00Z,1781206200,479,73288,680962,207672,284,72698,366984,216606,3916,1533,2383,4096,423,0.03,0.03,0.00
2026-06-11T19:45:00Z,1781207100,488,73288,683854,208572,284,72698,368516,217506,3916,1538,2378,4096,423,0.00,0.02,0.00
2026-06-11T20:00:01Z,1781208001,485,73288,686520,209473,284,72698,370034,218407,3916,1542,2374,4096,423,0.07,0.07,0.03
2026-06-11T20:15:00Z,1781208900,477,73288,689205,210372,284,72698,371521,219306,3916,1537,2379,4096,423,0.33,0.24,0.10
2026-06-11T20:30:00Z,1781209800,477,73288,691842,211272,290,72698,372519,220206,3916,1547,2369,4096,423,0.13,0.11,0.09
2026-06-11T20:45:00Z,1781210700,478,73288,694586,212172,291,72698,373212,221106,3916,1550,2366,4096,423,0.00,0.02,0.05
2026-06-11T21:00:00Z,1781211600,481,73288,697307,213072,290,72698,374460,222006,3916,1538,2378,4096,423,0.00,0.00,0.00
2026-06-11T21:15:01Z,1781212501,484,73288,701341,213973,290,72698,375969,222907,3916,1561,2355,4096,423,0.11,0.09,0.03
2026-06-11T21:30:00Z,1781213400,481,73288,703985,214872,286,72698,377511,223806,3916,1544,2372,4096,423,0.07,0.03,0.00
2026-06-11T21:45:00Z,1781214300,479,73288,706900,215772,286,72698,379001,224706,3916,1533,2383,4096,423,0.24,0.07,0.02
2026-06-11T22:00:00Z,1781215200,485,73288,709593,216671,287,72698,380517,225606,3916,1537,2379,4096,423,0.04,0.08,0.07
2026-06-11T22:15:01Z,1781216101,480,73288,712472,217573,286,72698,382083,226507,3916,1530,2386,4096,423,0.00,0.00,0.01
2026-06-11T22:30:03Z,1781217003,480,73288,715266,218475,283,72698,383661,227409,3916,1541,2375,4096,423,0.03,0.06,0.03
2026-06-11T22:45:00Z,1781217900,480,73288,718106,219372,284,72698,385132,228306,3916,1550,2366,4096,423,0.01,0.03,0.00
2026-06-11T23:00:04Z,1781218804,488,73288,720918,220276,284,72698,386649,229210,3916,1551,2365,4096,423,0.27,0.15,0.05
2026-06-11T23:15:01Z,1781219701,481,73288,723862,221173,284,72698,388246,230107,3916,1541,2375,4096,423,0.89,0.24,0.09
2026-06-11T23:30:00Z,1781220600,481,73288,726825,222072,288,72698,389261,231006,3916,1564,2352,4096,423,0.06,0.03,0.04
2026-06-11T23:45:02Z,1781221502,482,73288,729047,222973,288,72698,389964,231907,3916,1546,2370,4096,423,0.01,0.03,0.00
2026-06-12T00:00:04Z,1781222404,485,73288,731052,223876,289,72698,390692,232810,3916,1548,2368,4096,423,0.01,0.04,0.01
2026-06-12T00:15:00Z,1781223300,598,73288,734258,224772,290,72698,391494,233706,3916,1686,2230,4096,423,0.00,0.03,0.00
2026-06-12T00:30:38Z,1781224238,558,73288,739826,225710,286,72698,392895,234644,3916,1613,2303,4096,423,0.06,0.15,0.09
2026-06-12T00:45:00Z,1781225100,556,73288,742572,226572,286,72698,394341,235506,3916,1632,2284,4096,423,0.07,0.02,0.02
2026-06-12T01:00:02Z,1781226002,553,73288,748787,227474,286,72698,395907,236408,3916,1609,2307,4096,423,0.03,0.04,0.02
2026-06-12T01:15:01Z,1781226901,552,73288,751532,228373,286,72698,397392,237307,3916,1627,2289,4096,423,0.20,0.12,0.03
2026-06-12T01:30:03Z,1781227803,623,73320,755241,229275,286,72698,398901,238209,3916,1693,2223,4096,423,0.24,0.11,0.05
2026-06-12T01:45:00Z,1781228700,624,73320,761576,230172,286,72698,400431,239106,3916,1676,2240,4096,423,0.19,0.19,0.10
2026-06-12T02:00:00Z,1781229600,636,73352,772605,231072,287,72698,401926,240006,3916,1730,2186,4096,423,0.08,0.11,0.15
2026-06-12T02:15:01Z,1781230501,646,73416,785598,231973,286,72698,403363,240907,3916,1714,2202,4096,423,0.16,0.29,0.21
2026-06-12T02:30:00Z,1781231400,649,73416,789985,232872,290,72698,404845,241806,3916,1734,2182,4096,423,0.16,0.12,0.14
2026-06-12T02:45:00Z,1781232300,590,73416,824994,233772,290,72698,406291,242706,3916,1686,2230,4096,423,0.25,0.51,0.39
2026-06-12T03:00:01Z,1781233201,593,73416,827919,234673,291,72698,407759,243607,3916,1679,2237,4096,423,0.04,0.09,0.17
2026-06-12T03:15:01Z,1781234101,596,73416,830400,235573,292,72698,409199,244507,3916,1700,2216,4096,423,0.04,0.11,0.10
2026-06-12T03:30:00Z,1781235000,538,73416,844293,236472,286,72698,410757,245406,3916,1616,2300,4096,423,0.01,0.12,0.12
2026-06-12T03:45:01Z,1781235901,568,73416,856954,237373,286,72698,412208,246307,3916,1666,2250,4096,423,0.38,0.39,0.23
2026-06-12T04:00:01Z,1781236801,595,73416,869594,238273,286,72698,413694,247207,3916,1697,2219,4096,423,0.17,0.16,0.17
2026-06-12T04:15:00Z,1781237700,588,73416,878175,239172,286,72698,415159,248106,3916,1699,2217,4096,423,0.12,0.09,0.11
2026-06-12T04:30:00Z,1781238600,574,73416,885831,240072,291,72698,416668,249006,3916,1656,2260,4096,423,0.01,0.05,0.07
2026-06-12T04:45:01Z,1781239501,575,73416,889132,240973,291,72698,418121,249907,3916,1652,2264,4096,423,0.05,0.08,0.08
2026-06-12T05:00:21Z,1781240421,603,73416,892681,241893,292,72698,419640,250827,3916,1701,2215,4096,423,0.07,0.13,0.11
2026-06-12T05:15:00Z,1781241300,584,73416,896197,242772,293,72698,421076,251706,3916,1664,2252,4096,423,0.00,0.02,0.04
2026-06-12T05:30:00Z,1781242200,586,73416,899999,243672,286,72698,422604,252606,3916,1677,2239,4096,423,0.56,0.20,0.08
2026-06-12T05:45:00Z,1781243100,531,73416,916774,244572,284,72698,424105,253506,3916,1652,2264,4096,423,0.03,0.19,0.21
2026-06-12T06:00:00Z,1781244000,552,73448,934528,245472,231,72698,425659,254406,3916,2390,1526,4096,470,0.60,0.59,0.54
2026-06-12T06:15:01Z,1781244901,503,73480,948530,246373,174,72698,427230,255307,3916,2047,1869,4096,776,0.89,0.84,0.77
2026-06-12T06:30:00Z,1781245800,486,73480,959871,247272,172,72698,428824,256206,3916,2150,1766,4096,786,0.84,0.52,0.58
2026-06-12T06:45:00Z,1781246700,489,73480,972831,248171,171,72698,430468,257106,3916,2088,1828,4096,789,0.06,0.56,0.69
2026-06-12T07:00:00Z,1781247600,508,73480,989128,249072,171,72698,432067,258006,3916,2116,1800,4096,781,1.11,0.46,0.46
2026-06-12T07:15:01Z,1781248501,420,73480,996953,249973,171,72698,433706,258907,3916,2024,1892,4096,780,0.55,0.31,0.30
2026-06-12T07:30:00Z,1781249400,424,73480,1009621,250872,171,72698,435359,259806,3916,2010,1906,4096,780,0.06,0.35,0.47
2026-06-12T07:45:01Z,1781250301,422,73480,1015600,251773,171,72698,437005,260707,3916,1838,2078,4096,774,0.15,0.23,0.28
2026-06-12T08:00:00Z,1781251200,421,73480,1021590,252672,171,72698,438620,261606,3916,1896,2020,4096,771,0.28,0.39,0.33
2026-06-12T08:15:00Z,1781252100,400,73480,1026796,253572,168,72698,440231,262506,3916,2526,1390,4096,783,0.43,0.40,0.36
2026-06-12T08:30:00Z,1781253000,429,73480,1036327,254472,170,72698,441834,263406,3916,1947,1969,4096,782,0.34,0.36,0.36
2026-06-12T08:45:01Z,1781253901,407,73480,1043882,255373,171,72698,443410,264307,3916,2101,1815,4096,782,0.02,0.07,0.17
2026-06-12T09:00:02Z,1781254802,407,73480,1049378,256273,171,72698,445009,265208,3916,1959,1957,4096,782,0.20,0.37,0.35
2026-06-12T09:15:01Z,1781255701,404,73480,1055075,257173,172,72698,446612,266107,3916,2039,1877,4096,782,0.10,0.34,0.41
2026-06-12T09:30:05Z,1781256605,410,73480,1061021,258077,166,72698,448296,267011,3916,2107,1809,4096,782,1.20,0.64,0.51
2026-06-12T09:45:01Z,1781257501,391,73480,1072989,258973,162,72698,449897,267907,3916,1989,1927,4096,808,1.40,1.23,0.97
2026-06-12T10:00:06Z,1781258406,364,73480,1077937,259878,165,72698,451524,268812,3916,1287,2629,4096,792,0.02,0.17,0.51
2026-06-12T10:15:01Z,1781259301,363,73480,1082377,260773,165,72698,453037,269707,3916,1255,2661,4096,788,0.15,0.16,0.30
2026-06-12T10:30:18Z,1781260218,364,73480,1086678,261690,169,72698,454624,270624,3916,1269,2647,4096,788,0.34,0.15,0.18
2026-06-12T10:45:00Z,1781261100,363,73480,1090792,262572,169,72698,456079,271506,3916,1289,2627,4096,788,0.10,0.11,0.11
2026-06-12T11:00:33Z,1781262033,365,73480,1094576,263505,169,72698,457623,272439,3916,1293,2623,4096,788,0.00,0.02,0.04
2026-06-12T11:15:08Z,1781262908,364,73480,1098240,264380,170,72698,459072,273314,3916,1293,2623,4096,788,0.05,0.02,0.00
2026-06-12T11:30:07Z,1781263807,364,73480,1101951,265279,167,72698,460650,274213,3916,1300,2616,4096,788,0.21,0.12,0.03
2026-06-12T11:45:00Z,1781264700,365,73480,1105588,266171,167,72698,462116,275106,3916,1290,2626,4096,788,0.01,0.06,0.07
2026-06-12T12:00:18Z,1781265618,370,73480,1109293,267090,167,72698,463586,276024,3916,1993,1923,4096,789,1.58,1.24,0.75
2026-06-12T12:15:01Z,1781266501,364,73480,1113180,267973,167,72698,464970,276907,3916,1943,1973,4096,789,0.00,0.34,0.64
2026-06-12T12:30:08Z,1781267408,364,73480,1117218,268880,174,72698,466415,277814,3916,1302,2614,4096,789,0.00,0.03,0.25
2026-06-12T12:45:01Z,1781268301,364,73480,1121132,269773,167,72698,467920,278707,3916,1299,2617,4096,789,0.00,0.00,0.08
2026-06-12T13:00:12Z,1781269212,371,73480,1124595,270684,167,72698,469444,279618,3916,1302,2614,4096,789,0.00,0.07,0.08
2026-06-12T13:15:01Z,1781270101,371,73480,1128201,271573,168,72698,470866,280507,3916,1306,2610,4096,789,0.52,0.27,0.16
2026-06-12T13:30:02Z,1781271002,363,73480,1131680,272474,174,72698,472351,281408,3916,1305,2611,4096,789,0.16,0.08,0.10
2026-06-12T13:45:01Z,1781271901,367,73480,1135211,273372,174,72698,473841,282306,3916,1318,2598,4096,789,0.00,0.03,0.05
2026-06-12T14:00:00Z,1781272800,370,73480,1138118,274272,174,72698,475287,283206,3916,1275,2641,4096,789,0.17,0.08,0.03
2026-06-12T14:15:02Z,1781273702,363,73480,1141409,275174,167,72698,476730,284108,3916,1281,2635,4096,789,0.04,0.05,0.01
2026-06-12T14:30:03Z,1781274603,367,73480,1145194,276074,171,72698,478204,285008,3916,1959,1957,4096,789,0.94,0.31,0.11
2026-06-12T14:45:01Z,1781275501,364,73480,1149062,276973,172,72698,479749,285907,3916,1289,2627,4096,789,0.37,0.14,0.10
2026-06-12T15:00:05Z,1781276405,505,73480,1163008,277877,162,72698,481185,286811,3916,1451,2465,4096,787,0.37,0.31,0.18
2026-06-12T15:15:01Z,1781277301,512,73512,1182002,278773,163,72698,482595,287707,3916,1442,2474,4096,786,0.60,0.50,0.32
2026-06-12T15:30:01Z,1781278201,470,73617,1189230,279673,166,72698,484025,288607,3916,1391,2525,4096,791,0.00,0.13,0.27
2026-06-12T15:45:01Z,1781279101,509,73617,1192854,280573,166,72698,485497,289507,3916,1431,2485,4096,791,0.10,0.14,0.16
2026-06-12T16:00:01Z,1781280001,399,73617,1195836,281472,166,72698,486906,290407,3916,1317,2599,4096,791,0.03,0.04,0.07
2026-06-12T16:15:01Z,1781280901,408,73617,1198909,282373,166,72698,488393,291307,3916,1326,2590,4096,791,0.16,0.17,0.12
2026-06-12T16:30:00Z,1781281800,400,73617,1202054,283271,166,72698,489932,292206,3916,1318,2598,4096,791,0.06,0.09,0.12
2026-06-12T16:45:00Z,1781282700,399,73617,1204871,284172,166,72698,491418,293106,3916,1334,2582,4096,791,0.00,0.04,0.07
2026-06-12T17:00:03Z,1781283603,407,73617,1207863,285075,166,72698,492861,294009,3916,1325,2591,4096,791,0.03,0.03,0.01
2026-06-12T17:15:01Z,1781284501,399,73617,1210562,285973,167,72698,494326,294907,3916,1323,2593,4096,791,0.37,0.37,0.21
2026-06-12T17:30:00Z,1781285400,403,73617,1213701,286872,168,72698,495864,295806,3916,1322,2594,4096,791,0.00,0.05,0.09
2026-06-12T17:45:00Z,1781286300,400,73617,1216444,287771,168,72698,497286,296706,3916,1322,2594,4096,791,0.00,0.02,0.04
2026-06-12T18:00:03Z,1781287203,403,73617,1219298,288675,168,72698,498684,297609,3916,1322,2594,4096,791,0.34,0.14,0.07
2026-06-12T18:15:01Z,1781288101,401,73617,1222152,289573,163,72698,500160,298507,3916,1317,2599,4096,791,0.00,0.04,0.07
2026-06-12T18:30:00Z,1781289000,407,73617,1224944,290472,170,72698,501583,299406,3916,1334,2582,4096,791,0.24,0.13,0.05
2026-06-12T18:45:01Z,1781289901,401,73617,1228041,291373,171,72698,503092,300307,3916,1321,2595,4096,791,0.04,0.03,0.00
2026-06-12T19:00:00Z,1781290800,403,73617,1230690,292271,170,72698,504582,301206,3916,1339,2577,4096,791,0.00,0.01,0.00
2026-06-12T19:15:01Z,1781291701,401,73617,1233623,293172,170,72698,506028,302107,3916,1323,2593,4096,791,0.07,0.06,0.01
2026-06-12T19:30:01Z,1781292601,401,73617,1236318,294073,171,72698,507489,303007,3916,1337,2579,4096,791,0.07,0.09,0.07
2026-06-12T19:45:00Z,1781293500,409,73617,1239406,294972,171,72698,508984,303906,3916,1357,2559,4096,791,0.32,0.22,0.12
2026-06-12T20:00:12Z,1781294412,433,73617,1242648,295884,171,72698,510459,304818,3916,1366,2550,4096,791,0.19,0.20,0.15
2026-06-12T20:15:02Z,1781295302,401,73617,1245385,296774,171,72698,511857,305708,3916,1332,2584,4096,791,0.05,0.09,0.09
2026-06-12T20:30:00Z,1781296200,403,73617,1248230,297672,171,72698,513370,306606,3916,1347,2569,4096,791,0.04,0.07,0.06
2026-06-12T20:45:00Z,1781297100,415,73617,1251312,298572,172,72698,514785,307506,3916,1343,2573,4096,791,0.07,0.04,0.01
2026-06-12T21:00:00Z,1781298000,402,73617,1253932,299472,172,72698,516214,308406,3916,1343,2573,4096,791,0.16,0.06,0.01
2026-06-12T21:15:00Z,1781298900,401,73617,1257677,300372,173,72698,517717,309306,3916,1384,2532,4096,791,0.06,0.13,0.05
2026-06-12T21:30:00Z,1781299800,401,73617,1260213,301272,180,72698,519187,310206,3916,1385,2531,4096,791,0.00,0.02,0.05
2026-06-12T21:45:01Z,1781300701,402,73617,1262802,302173,181,72698,520669,311107,3916,1408,2508,4096,790,0.00,0.04,0.01
2026-06-12T22:00:01Z,1781301601,407,73617,1265279,303073,183,72698,522131,312007,3916,1409,2507,4096,790,0.07,0.09,0.05
2026-06-12T22:15:02Z,1781302502,406,73617,1267977,303973,185,72698,523594,312907,3916,1397,2519,4096,790,0.01,0.06,0.02
2026-06-12T22:30:01Z,1781303401,401,73617,1270472,304872,166,72698,525072,313806,3916,1379,2537,4096,790,0.03,0.03,0.00
2026-06-12T22:45:01Z,1781304301,405,73617,1272938,305773,166,72698,526408,314707,3916,1379,2537,4096,790,0.00,0.05,0.04
2026-06-12T23:00:08Z,1781305208,410,73617,1275816,306680,166,72698,527855,315614,3916,1396,2520,4096,790,0.04,0.07,0.04
2026-06-12T23:15:01Z,1781306101,470,73617,1280344,307573,167,72698,529282,316507,3916,1491,2425,4096,790,0.00,0.03,0.02
2026-06-12T23:30:07Z,1781307007,460,73617,1285849,308478,168,72698,530789,317413,3916,1475,2441,4096,789,0.00,0.02,0.00
2026-06-12T23:45:01Z,1781307901,461,74097,1292489,309373,166,72698,532246,318307,3916,1777,2139,4096,791,0.12,0.20,0.12
2026-06-13T00:00:00Z,1781308800,466,74097,1299846,310272,293,72698,534029,319206,3916,1889,2027,4096,786,0.06,0.17,0.17
2026-06-13T00:15:04Z,1781309704,522,74129,1308856,311176,212,72698,535721,320110,3916,1528,2388,4096,784,0.34,0.47,0.36
2026-06-13T00:30:03Z,1781310603,605,74129,1319411,312075,269,72698,538267,321009,3916,1609,2307,4096,801,0.52,0.38,0.31
2026-06-13T00:45:01Z,1781311501,504,74129,1336717,312973,269,72698,540448,321907,3916,1527,2389,4096,800,0.19,0.26,0.26
2026-06-13T01:00:00Z,1781312400,443,74129,1340371,313872,269,72698,542579,322806,3916,1506,2410,4096,800,0.08,0.06,0.12
2026-06-13T01:15:02Z,1781313302,446,74129,1344965,314774,271,72698,544809,323708,3916,1465,2451,4096,799,0.00,0.04,0.07
2026-06-13T01:30:01Z,1781314201,522,74161,1357641,315673,282,72698,547509,324607,3916,2232,1684,4096,814,0.43,0.62,0.41
2026-06-13T01:45:04Z,1781315104,513,74161,1360833,316576,284,72698,549620,325510,3916,2229,1687,4096,813,0.46,0.46,0.43
2026-06-13T02:00:02Z,1781316002,523,74161,1363317,317474,284,72698,550454,326408,3916,2268,1648,4096,813,0.43,0.35,0.35
2026-06-13T02:15:00Z,1781316900,513,74161,1367903,318372,285,72698,551507,327306,3916,2288,1628,4096,818,0.20,0.36,0.38
2026-06-13T02:30:00Z,1781317800,436,74161,1370593,319271,283,72698,553453,328206,3916,2200,1716,4096,818,0.33,0.32,0.33
2026-06-13T02:45:00Z,1781318700,436,74161,1373033,320172,290,72698,555859,329106,3916,2207,1709,4096,818,0.50,0.35,0.34
2026-06-13T03:00:00Z,1781319600,572,74161,1382981,321072,290,72698,558479,330006,3916,2395,1521,4096,818,0.22,0.40,0.33
2026-06-13T03:15:01Z,1781320501,552,74161,1425431,321973,223,72698,561248,330907,3916,2299,1617,4096,818,0.53,0.88,0.77
2026-06-13T03:30:38Z,1781321438,514,74161,1430122,322910,225,72698,564113,331844,3916,2262,1654,4096,818,0.03,0.17,0.36
2026-06-13T03:45:01Z,1781322301,516,74161,1434718,323773,225,72698,566640,332707,3916,2255,1661,4096,817,0.34,0.23,0.28
2026-06-13T04:00:01Z,1781323201,518,74161,1439599,324673,225,72698,569322,333607,3916,2234,1682,4096,817,0.18,0.21,0.24
2026-06-13T04:15:01Z,1781324101,515,74161,1444498,325573,223,72698,572018,334507,3916,2242,1674,4096,817,0.35,0.40,0.35
2026-06-13T04:30:26Z,1781325026,515,74161,1449378,326498,222,72698,574807,335432,3916,2239,1677,4096,817,0.03,0.05,0.16
2026-06-13T04:45:00Z,1781325900,441,74161,1454412,327372,223,72698,577387,336306,3916,2162,1754,4096,817,0.14,0.31,0.26
2026-06-13T05:00:08Z,1781326808,444,74161,1459111,328280,222,72698,580107,337214,3916,2162,1754,4096,817,0.10,0.25,0.26
2026-06-13T05:15:00Z,1781327700,442,74161,1463164,329172,230,72698,583061,338106,3916,1337,2579,4096,817,0.30,0.20,0.19
2026-06-13T05:30:12Z,1781328612,441,74161,1467190,330084,230,72698,584927,339018,3916,1353,2563,4096,817,0.10,0.20,0.20
2026-06-13T05:45:01Z,1781329501,441,74161,1470117,330973,230,72698,586953,339907,3916,1333,2583,4096,817,0.00,0.02,0.07
2026-06-13T06:00:00Z,1781330400,456,74161,1472961,331872,230,72698,589015,340806,3916,1379,2537,4096,817,0.00,0.03,0.04
2026-06-13T06:15:05Z,1781331305,451,74161,1475424,332777,223,72698,591017,341711,3916,1371,2545,4096,817,0.02,0.01,0.00
2026-06-13T06:30:00Z,1781332200,535,74161,1480278,333672,223,72698,593072,342606,3916,1477,2439,4096,817,0.11,0.14,0.09
